customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,owns_car,tenure,age,address,postcode,state,country,property_valuation
863,Kessiah,Logg,Female,19,1961-09-10,Senior Financial Analyst,Financial Services,Affluent Customer,No,5,61,938 Nova Junction,3623,VIC,Australia,1
864,Regen,Nares,Male,6,1970-03-06,General Manager,Retail,High Net Worth,Yes,4,53,48 Bobwhite Crossing,4122,QLD,Australia,8
865,Germain,De la Harpe,Female,73,1965-04-12,Desktop Support Technician,Telecommunications,Mass Customer,No,19,58,7391 Ruskin Parkway,4356,QLD,Australia,5
866,Stanislaus,Gottelier,Male,28,1973-01-05,Associate Professor,Manufacturing,Affluent Customer,Yes,14,50,677 Butternut Crossing,2216,NSW,Australia,7
867,Lura,MacKim,Female,12,1973-05-10,VP Marketing,Financial Services,Mass Customer,No,17,50,8360 Washington Avenue,3124,VIC,Australia,12
868,Effie,Duddy,Female,84,1979-07-18,VP Accounting,Financial Services,Mass Customer,Yes,11,43,519 Maywood Pass,2768,NSW,Australia,10
869,Addia,Abels,Female,7,1984-03-11,Account Representative I,Financial Services,High Net Worth,Yes,10,39,6712 Nova Crossing,2065,NSW,Australia,10
870,Hugh,Wilce,Male,63,1964-01-29,Pharmacist,Health,Mass Customer,No,6,59,383 Rockefeller Junction,2753,NSW,Australia,9
872,Suki,Ivachyov,Female,47,1971-04-28,Structural Engineer,IT,Mass Customer,No,13,52,5 Hauk Lane,2650,NSW,Australia,3
873,Worthington,Penwarden,Male,37,1959-12-23,Occupational Therapist,Health,Affluent Customer,Yes,20,63,02377 Maywood Trail,2287,NSW,Australia,7
874,Howard,Oseland,Male,78,2001-05-05,Occupational Therapist,Health,Mass Customer,Yes,1,22,2 School Street,2010,NSW,Australia,10
875,Caryl,Linnett,Male,34,1999-02-23,Recruiting Manager,Financial Services,Mass Customer,Yes,2,24,9254 Straubel Street,3034,VIC,Australia,9
876,Neil,Jencey,Male,44,1968-10-06,Physical Therapy Assistant,IT,High Net Worth,No,19,54,3 Glacier Hill Parkway,2196,NSW,Australia,10
877,Didi,Milne,Female,92,1988-05-13,Accounting Assistant III,Financial Services,Mass Customer,Yes,3,35,029 Springview Place,2177,NSW,Australia,8
878,Clarence,Silby,Male,31,1982-11-01,Environmental Specialist,Manufacturing,Mass Customer,Yes,9,40,1 Springview Place,4800,QLD,Australia,5
880,Neely,Lundon,Female,11,1963-12-31,Internal Auditor,Financial Services,High Net Worth,Yes,10,59,42 Thompson Hill,2234,NSW,Australia,10
881,Carmella,O' Lone,Female,82,1980-05-07,Information Systems Manager,Argiculture,High Net Worth,No,15,43,2 Pankratz Street,4812,QLD,Australia,5
882,Esmaria,Lythgoe,Female,59,1965-09-29,Database Administrator IV,Property,Mass Customer,Yes,11,57,65345 Marcy Crossing,2065,NSW,Australia,12
884,Pepito,Lamming,Male,11,1978-01-30,Web Designer IV,Property,Mass Customer,No,17,45,06419 Dayton Junction,3191,VIC,Australia,10
885,Yancey,Wivell,Male,20,1966-11-11,Statistician IV,Financial Services,Mass Customer,No,18,56,5 Hauk Way,4870,QLD,Australia,8
886,Dawna,McCullen,Female,53,1974-11-15,Accounting Assistant III,Health,Mass Customer,No,11,48,923 Westerfield Junction,2065,NSW,Australia,10
887,Patrizius,Hardinge,Male,55,1997-11-17,Environmental Specialist,Manufacturing,High Net Worth,No,1,25,707 Spaight Place,2830,NSW,Australia,4
888,Chickie,Gulleford,Female,62,1963-11-10,Accountant IV,Manufacturing,Mass Customer,No,10,59,89 Monument Place,4720,QLD,Australia,1
889,Ezequiel,Coggeshall,Male,46,1967-02-19,Sales Representative,Retail,Affluent Customer,Yes,10,56,583 Coleman Parkway,4213,QLD,Australia,9
890,Tony,Cordsen,Female,55,1974-02-01,Dental Hygienist,Health,Mass Customer,Yes,15,49,376 Buena Vista Street,2026,NSW,Australia,11
891,Talbot,Andrioni,Male,21,1981-08-06,Occupational Therapist,Health,High Net Worth,Yes,9,41,91457 Anderson Avenue,3124,VIC,Australia,12
893,Gibby,Fearnley,Male,97,1983-09-11,Geologist I,IT,Mass Customer,No,16,39,1 5th Parkway,2148,NSW,Australia,8
894,Catie,Kibbey,Female,13,1970-12-18,Desktop Support Technician,Financial Services,High Net Worth,Yes,9,52,7 Meadow Ridge Center,2165,NSW,Australia,9
896,Idell,Belderson,Female,25,1978-06-10,VP Sales,Financial Services,Mass Customer,No,15,44,7 Reindahl Center,2767,NSW,Australia,8
897,Pris,Fance,Female,25,1969-01-11,Account Executive,Manufacturing,Mass Customer,No,11,54,6382 Bayside Street,2153,NSW,Australia,10
898,Reyna,Braizier,Female,53,1977-08-28,General Manager,Financial Services,Affluent Customer,No,16,45,850 Manitowish Avenue,2148,NSW,Australia,8
899,Teodora,Lawling,Female,42,1963-08-05,Business Systems Development Analyst,Health,Affluent Customer,Yes,12,59,88 Comanche Point,2486,NSW,Australia,7
900,Clevey,Ivamy,Male,48,1990-08-07,Associate Professor,Manufacturing,Mass Customer,Yes,5,32,13845 Hayes Center,3228,VIC,Australia,8
901,Letta,McCarter,Female,13,1975-04-27,Sales Representative,Retail,Mass Customer,Yes,16,48,88022 South Road,4511,QLD,Australia,5
902,Selene,Vasiltsov,Female,37,1989-07-26,Staff Scientist,Retail,Mass Customer,No,18,33,9 Northridge Lane,2340,NSW,Australia,3
903,Hewe,Lidgley,Male,46,1961-07-03,General Manager,Financial Services,Mass Customer,No,14,61,95530 Hallows Circle,4110,QLD,Australia,5
904,Kariotta,Ludman,Female,51,1974-05-06,Database Administrator II,Retail,High Net Worth,Yes,11,49,97 Karstens Place,4226,QLD,Australia,7
905,Dorian,Drinkel,Female,41,1978-02-11,Safety Technician II,Manufacturing,Affluent Customer,No,12,45,237 Summit Pass,4506,QLD,Australia,3
906,Cammy,Marcroft,Male,73,1998-12-30,Financial Analyst,Financial Services,High Net Worth,Yes,3,24,1 Cottonwood Street,3150,VIC,Australia,9
907,Eamon,McWhin,Male,51,1978-12-25,Sales Associate,Property,High Net Worth,Yes,17,44,8642 Forest Run Avenue,2026,NSW,Australia,9
908,Carry,Tomlett,Female,86,1980-08-28,Financial Analyst,Financial Services,Affluent Customer,Yes,17,42,352 Bonner Crossing,3084,VIC,Australia,8
909,Suzette,Surgison,Female,77,1960-01-04,Operator,Manufacturing,High Net Worth,Yes,8,63,52726 High Crossing Junction,3802,VIC,Australia,7
910,Lewes,Foulcher,Male,50,1986-04-26,Biostatistician I,Financial Services,Mass Customer,No,14,37,60086 Summit Lane,2116,NSW,Australia,10
911,Marcellus,Shawcroft,Male,62,1974-10-13,Structural Analysis Engineer,Property,Affluent Customer,No,3,48,5 Farmco Way,2747,NSW,Australia,8
912,Vince,Dalmon,Male,37,1968-07-19,Sales Representative,Retail,Mass Customer,Yes,19,54,33 Kropf Hill,2211,NSW,Australia,10
913,Dayle,Spearman,Female,67,2000-10-28,Biostatistician I,Financial Services,Mass Customer,No,1,22,2 Derek Pass,2222,NSW,Australia,7
914,Marc,Egleton,Male,73,1999-06-16,Chemical Engineer,Manufacturing,Affluent Customer,Yes,2,23,87140 Mandrake Lane,3124,VIC,Australia,8
915,Austina,Orrice,Female,17,1984-09-07,Budget/Accounting Analyst IV,Entertainment,Mass Customer,No,7,38,69278 High Crossing Place,2795,NSW,Australia,5
916,Joycelin,Joycelin,Female,18,1991-06-18,Recruiter,IT,Affluent Customer,No,8,31,42 Cordelia Park,2567,NSW,Australia,8
917,Odo,MacKaig,Male,63,1964-05-06,VP Product Management,Financial Services,Mass Customer,No,19,59,50 2nd Center,3188,VIC,Australia,9
918,Mahmud,Chiles,Male,73,1975-02-26,Internal Auditor,Health,High Net Worth,No,13,48,8 Colorado Circle,3730,VIC,Australia,4
919,Grove,Peltzer,Male,48,1987-07-17,Registered Nurse,Health,Mass Customer,Yes,13,35,55 Daystar Court,2234,NSW,Australia,10
920,Stefano,Thornborrow,Male,89,1976-01-19,Software Test Engineer IV,Health,Mass Customer,Yes,19,47,21 Dwight Crossing,2062,NSW,Australia,10
921,Gretchen,Seneschal,Female,77,1979-12-19,Help Desk Technician,Manufacturing,Mass Customer,No,7,43,3828 Norway Maple Avenue,2027,NSW,Australia,11
922,Bekki,Ralston,Female,52,1972-10-10,Operator,Financial Services,Mass Customer,No,19,50,3044 Summer Ridge Center,3060,VIC,Australia,8
923,Garrek,Grimwade,Male,44,1977-06-26,Senior Financial Analyst,Financial Services,High Net Worth,No,19,45,43455 Carey Center,4131,QLD,Australia,4
924,Clementius,Hambric,Male,33,1976-11-08,Computer Systems Analyst II,Health,Affluent Customer,No,13,46,57953 Drewry Street,2518,NSW,Australia,10
925,Nicko,Pembridge,Male,42,1978-08-07,Accountant IV,Manufacturing,Affluent Customer,No,16,44,3 Luster Junction,2323,NSW,Australia,4
926,Terrel,Matthisson,Male,18,1965-10-14,Professor,Telecommunications,Affluent Customer,No,10,57,9987 Stuart Alley,2766,NSW,Australia,8
927,Jarret,Jarret,Male,25,1966-02-19,Cost Accountant,Financial Services,Mass Customer,Yes,18,57,2309 Gulseth Way,3199,VIC,Australia,8
928,Porty,Clemmitt,Male,61,1973-05-14,Associate Professor,Manufacturing,High Net Worth,Yes,18,50,730 Dixon Place,3158,VIC,Australia,8
929,Kippy,Conerding,Male,0,1965-09-04,Database Administrator III,Financial Services,Mass Customer,Yes,13,57,10421 Cordelia Parkway,3188,VIC,Australia,12
930,Evelina,Dinan,Female,86,1971-11-10,Executive Secretary,Retail,Mass Customer,Yes,8,51,35454 Welch Hill,2477,NSW,Australia,6
931,Katrina,Sappson,Female,59,1999-08-07,Design Engineer,Manufacturing,Affluent Customer,Yes,1,23,3403 Spenser Terrace,3143,VIC,Australia,8
932,Yoko,Dowrey,Female,30,1989-07-20,Graphic Designer,Manufacturing,Mass Customer,No,18,33,06 Oneill Parkway,2770,NSW,Australia,7
933,Melany,L'oiseau,Female,75,1996-05-19,Help Desk Operator,Retail,Mass Customer,Yes,5,26,243 Ridge Oak Center,2195,NSW,Australia,9
934,Marcellus,Louisot,Male,76,1996-01-22,Human Resources Manager,Manufacturing,Mass Customer,No,6,27,4 Eastlawn Crossing,2036,NSW,Australia,12
935,Aldin,Cracker,Male,76,1994-09-12,Marketing Manager,Manufacturing,Mass Customer,Yes,3,28,33 Farwell Crossing,2575,NSW,Australia,10
936,Raffaello,Godleman,Male,64,1988-05-16,Speech Pathologist,Health,High Net Worth,No,3,34,5 Reindahl Point,3400,VIC,Australia,2
937,Nikolos,McKyrrelly,Male,65,1985-11-15,Human Resources Assistant IV,Manufacturing,Affluent Customer,No,15,37,8882 Valley Edge Junction,2145,NSW,Australia,8
938,Corabelle,Corabelle,Female,18,1996-04-06,Technical Writer,Retail,Mass Customer,No,7,27,633 Cordelia Alley,3037,VIC,Australia,7
939,Cristian,Theodoris,Male,53,1961-01-10,Product Engineer,Manufacturing,Mass Customer,No,6,62,32 Dennis Hill,2233,NSW,Australia,9
940,Marnia,Claesens,Female,3,1987-06-16,Administrative Officer,Manufacturing,Mass Customer,No,9,35,54905 Anniversary Pass,4570,QLD,Australia,2
941,Tye,Doohan,Male,13,1995-02-02,Recruiting Manager,Financial Services,Affluent Customer,Yes,1,28,5 Gale Street,4507,QLD,Australia,8
942,Shirley,Brook,Female,31,1974-02-07,Director of Sales,Financial Services,Mass Customer,Yes,14,49,5413 Burning Wood Plaza,4220,QLD,Australia,8
943,Holly,Gamett,Male,94,1979-09-17,Legal Assistant,Property,Affluent Customer,Yes,15,43,6183 Morrow Court,2113,NSW,Australia,11
944,Anderea,Dallewater,Female,53,1976-01-12,Administrative Officer,Manufacturing,Mass Customer,No,15,47,9 Colorado Trail,3799,VIC,Australia,3
945,Hebert,Bernocchi,Male,59,1998-08-26,Human Resources Manager,Manufacturing,High Net Worth,Yes,1,24,627 Ronald Regan Alley,4505,QLD,Australia,6
946,Bettina,Farrer,Female,16,1961-07-17,Research Associate,Manufacturing,High Net Worth,No,12,61,93446 Eagle Crest Plaza,2229,NSW,Australia,10
947,Hyacinth,Naldrett,Female,43,1986-03-10,Pharmacist,Health,Mass Customer,No,10,37,9 Clyde Gallagher Plaza,3021,VIC,Australia,7
948,Yardley,Argo,Male,19,1969-08-09,Recruiting Manager,Financial Services,Affluent Customer,No,10,53,56709 Petterle Street,2443,NSW,Australia,6
949,Jarid,Grebner,Male,18,1975-09-07,Executive Secretary,Health,Mass Customer,Yes,3,47,221 Coolidge Parkway,2010,NSW,Australia,9
951,Meryl,Dumbar,Male,44,1999-09-29,Assistant Media Planner,Entertainment,Mass Customer,No,1,23,7 Starling Crossing,2570,NSW,Australia,9
952,Marina,Andresen,Female,34,1971-06-13,VP Sales,Financial Services,Affluent Customer,Yes,6,51,283 Ryan Street,3752,VIC,Australia,7
954,Alain,Immins,Male,76,1995-02-28,VP Quality Control,Manufacturing,Mass Customer,Yes,7,28,0 Menomonie Avenue,3177,VIC,Australia,6
955,Teresina,Gibbie,Female,78,1989-10-01,Research Nurse,Health,Mass Customer,Yes,9,33,20 Carpenter Parkway,2192,NSW,Australia,9
956,Ezechiel,Pettecrew,Male,19,1960-09-26,Nuclear Power Engineer,Manufacturing,Mass Customer,Yes,9,62,14796 Ramsey Street,2069,NSW,Australia,12
957,Jamima,Gannan,Female,80,1994-08-20,Automation Specialist I,Manufacturing,Affluent Customer,Yes,7,28,1346 Forest Dale Point,3111,VIC,Australia,10
958,Kristofor,Saulter,Male,15,1964-01-14,Biostatistician IV,Health,High Net Worth,No,18,59,217 Meadow Vale Point,2023,NSW,Australia,12
959,Katharina,Jennins,Female,3,1986-10-26,Staff Scientist,Retail,Affluent Customer,Yes,21,36,341 Saint Paul Lane,2033,NSW,Australia,9
960,Lannie,Crumley,Male,1,1968-10-10,GIS Technical Architect,Health,Mass Customer,Yes,12,54,7823 Village Green Park,3030,VIC,Australia,8
961,Rosamund,Shelton,Female,73,1986-08-10,Assistant Manager,Financial Services,Mass Customer,No,6,36,382 Dayton Lane,2148,NSW,Australia,8
962,Granger,Tuftin,Male,49,1977-09-07,VP Product Management,Financial Services,High Net Worth,Yes,17,45,4 Kennedy Trail,3147,VIC,Australia,8
963,Valery,Haresign,Female,56,1968-07-28,Budget/Accounting Analyst I,Financial Services,High Net Worth,Yes,16,54,4364 Gale Park,2196,NSW,Australia,10
964,Rhetta,Grellier,Female,35,1994-01-24,Assistant Professor,Financial Services,High Net Worth,No,6,29,2379 Dorton Pass,2089,NSW,Australia,12
965,Meggie,Whitchurch,Female,86,1997-06-18,Structural Engineer,Retail,High Net Worth,Yes,5,25,5 Hintze Hill,2641,NSW,Australia,1
966,Krystyna,Linning,Female,70,1978-11-05,Speech Pathologist,Retail,High Net Worth,Yes,5,44,58 High Crossing Place,4212,QLD,Australia,10
967,April,Causon,Female,44,1999-10-04,Sales Associate,Manufacturing,Affluent Customer,Yes,1,23,1 Ridgeway Court,3241,VIC,Australia,5
968,Wayne,Woodfin,Male,96,1955-06-16,Accountant IV,IT,High Net Worth,Yes,16,67,00 Park Meadow Terrace,2450,NSW,Australia,6
969,Jo,Mallinar,Female,20,1978-09-19,Health Coach IV,Health,High Net Worth,Yes,18,44,29419 Harper Circle,4209,QLD,Australia,5
970,Kellyann,Hawton,Female,2,1980-06-26,VP Accounting,Financial Services,High Net Worth,Yes,14,42,1601 Judy Drive,2026,NSW,Australia,10
971,Sarge,Lerohan,Male,11,1988-10-25,Geologist I,Manufacturing,High Net Worth,No,22,34,7628 Larry Trail,3428,VIC,Australia,7
972,Dena,Crewdson,Female,81,1981-07-23,Project Manager,Retail,Mass Customer,Yes,10,41,004 Lawn Trail,4227,QLD,Australia,5
973,Annabella,Hebron,Female,46,1979-08-02,Data Coordiator,Health,High Net Worth,No,15,43,42 Dahle Parkway,3806,VIC,Australia,7
974,Mellicent,Dollin,Female,92,1991-06-07,Administrative Assistant IV,Financial Services,Mass Customer,Yes,4,31,1472 Meadow Vale Lane,4034,QLD,Australia,7
976,Andonis,Slimmon,Male,10,1971-10-21,Graphic Designer,Financial Services,Affluent Customer,No,10,51,55 Fairfield Court,3175,VIC,Australia,8
977,Olga,Dyke,Female,65,1959-11-30,Staff Accountant III,Health,High Net Worth,Yes,13,63,92 Bunker Hill Trail,2558,NSW,Australia,7
978,Erena,Escalero,Female,40,1982-01-31,Nurse Practicioner,Financial Services,High Net Worth,No,15,41,1 Boyd Junction,2460,NSW,Australia,1
979,Kayla,Falkingham,Female,42,1959-12-25,Budget/Accounting Analyst I,Manufacturing,High Net Worth,No,12,63,938 Monica Park,3173,VIC,Australia,9
980,Max,Gronaver,Female,19,1978-01-23,Registered Nurse,Health,Mass Customer,No,8,45,26204 Monument Alley,2289,NSW,Australia,8
981,Bud,Smittoune,Male,0,1973-02-19,Project Manager,Retail,Mass Customer,No,11,50,36 Grayhawk Plaza,2031,NSW,Australia,9
982,Tibold,Bonwell,Male,14,1960-02-12,Geologist III,Health,High Net Worth,Yes,6,63,8276 Hudson Trail,2250,NSW,Australia,6
984,Luciano,Weddup,Male,89,1954-03-25,Programmer I,Manufacturing,Affluent Customer,No,16,69,7380 Canary Pass,3111,VIC,Australia,7
985,Aryn,O'Halloran,Female,29,1970-09-30,Help Desk Operator,Retail,High Net Worth,No,15,52,9 Debs Trail,4500,QLD,Australia,4
986,Barnard,Stranks,Male,3,1994-10-05,Office Assistant I,Manufacturing,Mass Customer,Yes,8,28,82 Shasta Drive,4825,QLD,Australia,3
987,Lars,Keher,Male,89,1974-08-29,Senior Cost Accountant,Financial Services,Affluent Customer,Yes,11,48,9 Goodland Center,4213,QLD,Australia,9
988,Andree,Simonato,Female,35,1981-01-15,Director of Sales,Manufacturing,High Net Worth,No,7,42,4 Amoth Trail,4161,QLD,Australia,6
989,Caralie,Morfett,Female,43,1982-05-24,Project Manager,Financial Services,Mass Customer,No,17,40,730 Butternut Trail,4018,QLD,Australia,4
990,Melissa,Purple,Female,56,1976-04-13,Administrative Officer,Manufacturing,Mass Customer,Yes,14,47,21780 Service Park,2560,NSW,Australia,7
991,Lenna,Coales,Female,11,1991-11-29,Financial Analyst,Financial Services,Mass Customer,Yes,10,31,00745 Huxley Center,3757,VIC,Australia,9
992,Cordelia,Hawkeswood,Female,6,1958-11-25,Legal Assistant,Property,Mass Customer,Yes,8,64,45 Hazelcrest Junction,3073,VIC,Australia,9
993,Reine,Semken,Female,71,1977-02-18,Account Coordinator,Argiculture,High Net Worth,No,17,46,84019 Porter Trail,2871,NSW,Australia,3
994,Rhetta,Kupker,Female,62,1977-11-14,Librarian,Entertainment,Affluent Customer,Yes,5,45,64211 Laurel Alley,3141,VIC,Australia,10
995,Urbano,Mews,Male,16,1965-11-12,Information Systems Manager,Health,Mass Customer,Yes,19,57,31369 Meadow Valley Road,4034,QLD,Australia,5
997,Ambros,Kernes,Male,30,1981-07-03,Teacher,Telecommunications,Mass Customer,Yes,13,41,1 Continental Center,2146,NSW,Australia,9
998,Petunia,Dufton,Female,66,1965-12-13,Speech Pathologist,Manufacturing,Affluent Customer,Yes,5,57,0465 Melrose Alley,2768,NSW,Australia,9
999,Dido,Leyburn,Female,12,1988-04-10,Recruiting Manager,Financial Services,High Net Worth,No,4,35,5357 Mcguire Plaza,3073,VIC,Australia,9
1000,Paulie,Castelot,Female,44,1978-08-07,Compensation Analyst,Financial Services,Mass Customer,No,11,44,4757 Texas Trail,3136,VIC,Australia,9
1001,Finley,Vost,Male,63,1979-08-27,Recruiter,Retail,Mass Customer,No,14,43,27 Sunfield Center,4869,QLD,Australia,3
1002,Pacorro,De Clairmont,Male,65,1978-08-30,Business Systems Development Analyst,Health,Mass Customer,Yes,18,44,656 Bartelt Parkway,3127,VIC,Australia,12
1003,Mariann,O'Geaney,Female,35,1968-02-03,Paralegal,Financial Services,High Net Worth,No,18,55,610 Lakewood Gardens Point,4078,QLD,Australia,7
1004,Colas,Pumfrett,Male,35,1975-07-09,Business Systems Development Analyst,IT,High Net Worth,No,22,47,61 Lukken Plaza,3182,VIC,Australia,6
1005,Kalila,Birtwistle,Female,94,1967-09-15,Design Engineer,IT,High Net Worth,Yes,8,55,67 Holmberg Way,2165,NSW,Australia,9
1006,Norbert,Gotcher,Male,15,1977-08-10,Quality Control Specialist,Telecommunications,Affluent Customer,Yes,19,45,3383 Fair Oaks Circle,3046,VIC,Australia,8
1007,Cord,Warriner,Male,58,1996-06-08,Recruiter,Retail,Mass Customer,No,5,26,2 Vermont Avenue,2066,NSW,Australia,12
1008,Lorry,Booley,Female,47,1975-11-10,Teacher,Telecommunications,Mass Customer,No,21,47,486 Atwood Pass,2065,NSW,Australia,12
1009,Nolie,Orring,Female,16,1957-05-09,Research Associate,Manufacturing,High Net Worth,Yes,13,66,05 Loftsgordon Pass,4380,QLD,Australia,9
1010,Leighton,Ebbles,Male,24,1963-01-26,Nurse,Financial Services,Affluent Customer,No,17,60,570 Butternut Pass,2340,NSW,Australia,4
1011,Cymbre,Janos,Female,42,1985-07-19,Occupational Therapist,Health,High Net Worth,Yes,10,37,63 Grayhawk Pass,2769,NSW,Australia,9
1012,Anna-diane,Preddle,Female,20,1955-05-20,Software Test Engineer III,Health,High Net Worth,Yes,11,68,44594 5th Street,4220,QLD,Australia,9
1013,Corissa,Zienkiewicz,Female,53,1976-09-06,Physical Therapy Assistant,Retail,High Net Worth,No,17,46,495 Elmside Drive,2179,NSW,Australia,8
1014,Miller,Faloon,Male,60,1960-10-14,Senior Developer,Property,Mass Customer,Yes,8,62,9 Macpherson Avenue,2527,NSW,Australia,8
1015,Toiboid,Sorrel,Male,7,1955-04-01,Web Developer I,Health,Mass Customer,No,17,68,738 Division Street,3024,VIC,Australia,8
1016,Adrian,Prettyjohns,Male,0,1959-08-12,Legal Assistant,IT,Mass Customer,Yes,17,63,5 Sheridan Circle,3934,VIC,Australia,11
1017,Jacquenette,Pluthero,Female,88,1979-01-09,Assistant Media Planner,Entertainment,High Net Worth,No,16,44,42 Lunder Drive,2027,NSW,Australia,11
1018,Matthiew,Ferreras,Male,1,1994-11-27,Help Desk Operator,Manufacturing,Mass Customer,Yes,7,28,3 Hayes Court,3109,VIC,Australia,10
1019,Ignazio,Milby,Male,42,1973-11-19,Human Resources Assistant II,Manufacturing,Mass Customer,Yes,14,49,711 Sachtjen Point,2540,NSW,Australia,8
1020,Natala,Thorndale,Female,29,1975-11-10,Legal Assistant,IT,Affluent Customer,No,13,47,16395 Nevada Lane,2145,NSW,Australia,10
1021,Elvis,Rixon,Male,16,1977-10-02,Mechanical Systems Engineer,Retail,High Net Worth,No,7,45,0996 Cody Terrace,2761,NSW,Australia,8
